left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
aes,0.052711710862772806,0.0481716111114503,0.04974518817552408,0.0485071843027467,0.04874110026634991,0.044140821663566754,0.04607070679609377,0.05604488022301874,0.05125037150490163,0.0530607229152931,0.053206123944431104,0.051270507381750485,0.04895617053125266,0.05393353953310735,0.050330206824107944,0.04513886364356547,0.044714263339961716,0.05891225878047364,0.048907510442515525,0.0461862577571164
afd,0.051242822295001315,0.03931656163563756,0.04539050986506743,0.05508282539494429,0.056549396607911626,0.05232222164300536,0.041905198430820016,0.04157766580117276,0.043574711968639226,0.056428963903746625,0.054115192830194316,0.0740370181092106,0.042091608868018354,0.059055026525533405,0.04014306956804844,0.047524885232112915,0.045349121521495096,0.05539390751831781,0.04559996273425893,0.05329932954686395
afl,0.05462013404147698,0.03918153605079511,0.06097296424738272,0.04299589801175775,0.052165521510710855,0.039988556935565224,0.04516580157377647,0.04077999701440309,0.07301394696311612,0.05087056870337768,0.04516610128937338,0.03834427725011604,0.04647189801309068,0.05880301856680601,0.052742873388462064,0.04502982078428521,0.05119347975099253,0.06067969714091529,0.04517800603891444,0.05663590272468223
agb,0.04932142270985178,0.0804635856670154,0.04043488866293263,0.039555587274604356,0.05503483385234111,0.04145507389309139,0.041095755898117405,0.04751061006537351,0.06371554490154999,0.04355877533501242,0.0415455237119037,0.04246307123119444,0.04877483992846051,0.05659083785891427,0.03970975374658146,0.046337757651456604,0.04790254598627141,0.06413598863542236,0.06169484481876076,0.04869875817114464
agl,0.04676597801366742,0.04297756722446206,0.04987116032006106,0.05635732506357903,0.05403239744982988,0.05115389403078134,0.07014668455080186,0.04281472493662359,0.045639742975550394,0.05823514615355317,0.061097292859981576,0.03985118736015063,0.04946589449414849,0.04290230641052016,0.05085324244381543,0.04957888330329236,0.04976952010375743,0.039312954520628385,0.05431298315019025,0.0448611146346054
ahg,0.041651468853291025,0.048143083674001295,0.04761544242259842,0.056135285495132574,0.04798347376050607,0.050251379348323695,0.04291140220779539,0.06814937580781587,0.037122358824338446,0.04284135320783306,0.050633886969402866,0.04779557084872198,0.05027041690728459,0.05178178402640161,0.04017881626543464,0.0603756458759318,0.053668319730262704,0.05690736707261649,0.04735688785691639,0.05822668084539105
ahr,0.044575489978176785,0.04997812765390047,0.04802084129022477,0.04584496697379769,0.06384942720947417,0.04733383200529696,0.046657637747308606,0.04503719568196547,0.04396339230841418,0.04123671684479648,0.05219503188871979,0.04605666370652871,0.07866229013087488,0.056056202471492,0.046414986920692854,0.06389304642940204,0.04267791292230515,0.04623848948340315,0.04900170284499488,0.042306045508230916
aik,0.04162875374886821,0.05012969917737954,0.045784394135358855,0.06456225477984325,0.06091773916338501,0.04412019417994098,0.0523448784064479,0.0399914861741386,0.04166990053664881,0.052398235299373534,0.04411381732069219,0.04599277266686078,0.05030104393331382,0.04643575157291337,0.06278622708335721,0.04766141921232655,0.05600719271121921,0.044896309168642456,0.06099304545430343,0.04726488527498632
aiv,0.045085995837669986,0.05758344642226158,0.04980855124081635,0.04423143950152973,0.03721446524188356,0.04418792711812147,0.03992898002198797,0.07142437421756312,0.05727988322629022,0.046451668736575705,0.06241860659001925,0.04938716627581451,0.045002007694668424,0.03974297388042328,0.05070888854273293,0.04327034095849657,0.05552216268239203,0.058167533279674236,0.060391232611327846,0.04219235591975128
ajf,0.04147427335584679,0.055222620370168285,0.05615229526684022,0.048262541465063015,0.0448745815319949,0.04512333350731775,0.049467354061207995,0.042545267803343036,0.03984546136682664,0.038824317938661555,0.0704071498210589,0.062383114323056654,0.053108792204780306,0.048234560452221395,0.04516182067699681,0.0510427778000071,0.06481207777567163,0.05716832569481512,0.039642360365006644,0.04624697421911515
ajk,0.04729267381420442,0.047130320071936634,0.05736308327687942,0.058012192622872626,0.05896959763098166,0.0490216526471729,0.04960068317333673,0.04347888412222133,0.04824376178854205,0.05217520097499045,0.04406252137337009,0.04965586256363493,0.052664998327799584,0.05010927679170771,0.04846072722279929,0.047057601349510994,0.04343754932992692,0.05318289795216432,0.04299601273265666,0.05708450223329122
aka,0.04531372021695558,0.046764314937115525,0.05755293956456543,0.04435426077408885,0.06680646203330111,0.04627213091597813,0.047861859456754696,0.05285248524661237,0.04740899611639481,0.056706436393291856,0.07040173761863155,0.04476939157858191,0.04555796574210812,0.0430124167854007,0.04556594772023907,0.04734327162421792,0.05156541031725847,0.045341112163094784,0.04043361977271548,0.05411552102269357
akg,0.042413631207074955,0.04560944885000482,0.04669561120736674,0.05687096710124073,0.04321517667749869,0.04989374562165786,0.0380665459120643,0.05158556691705807,0.04173299536964474,0.03631739733574883,0.043455042598611326,0.04215202582891326,0.07147620950667087,0.04280049241638361,0.04534305952012994,0.07779738885122359,0.04443672632489784,0.04990237551417666,0.08673723407133989,0.043498359168293366
alc,0.045583385526948066,0.04622441758393256,0.049060709635494984,0.05995061468953525,0.043413613589200435,0.04680707800998296,0.047872530980380294,0.048870738182116416,0.04305268123321913,0.045143471745083284,0.04610648894922584,0.05692516959075377,0.04642952479270456,0.06815662179185633,0.05769329132267465,0.04424564482418294,0.04727066874603181,0.04556343454588398,0.056040960858722115,0.0555889534020708
ali,0.047623294791131573,0.04878645618022233,0.05766308706312387,0.04162840076560164,0.051731564461841704,0.04991141920548032,0.0693692450115528,0.05237640040050192,0.041940542362858796,0.043863043594120535,0.05175251732108392,0.04799185768849852,0.049421749965994896,0.044813793204808244,0.0538859297785821,0.04804012631296495,0.05450385976918057,0.05032607447709423,0.046977422752010396,0.04739321489334665
alt,0.04844406062999774,0.04334383312294788,0.059414535371457404,0.047486128110028086,0.04727044207659631,0.04639852063820903,0.048194944499968286,0.049045774442115365,0.04931109103653769,0.053954312858445985,0.05595408791543704,0.05036956253631476,0.056942477750431646,0.040028017966065234,0.046704117123722085,0.04310270580247991,0.04648677063460261,0.05149418469662064,0.056356425525525625,0.05969800726249677
alx,0.048033761669087065,0.04766082746960259,0.04768524938960636,0.05402393204489811,0.05179769747546078,0.04620557466078653,0.04281291919973001,0.047596041108004465,0.0536685220356621,0.047531564146995144,0.060688976923355974,0.043254381459770244,0.052899168650849954,0.0600646069935453,0.044179760588900746,0.04556363664189131,0.046805101382448776,0.06203760919768813,0.04958707615489015,0.04790359280682628
aly,0.0502976871927363,0.051405858767875866,0.051363259206618044,0.0464549021588919,0.05043003300654968,0.045677337261191865,0.04918859453750093,0.040054867130788596,0.05511106489914321,0.061121854865481794,0.04220146138668169,0.04884706855001092,0.05247994599871997,0.052656480168684586,0.0680267259881363,0.04122256891984308,0.04670439022021205,0.043408483878128304,0.04497618147906502,0.058371234383740006
ama,0.04535394943392673,0.052910454741736605,0.04607106381543922,0.06793948394314309,0.04644200034115322,0.03934184003186696,0.04260892068933485,0.050390076623732814,0.05719603805901727,0.048793025968113295,0.04199526146861215,0.049194980804800996,0.046567831980781335,0.05787935010603568,0.047593307567224546,0.054934092119033454,0.05061953016121954,0.05129994081545555,0.05067742100410641,0.05219143032526619
amb,0.04539755648943387,0.04905877155967316,0.043845225020479016,0.04566604781847683,0.05492520018061989,0.11278903030148374,0.0438222928483473,0.04682874270494003,0.0451386062648244,0.044862971608504214,0.05240583186239467,0.051032890907092274,0.05537602003113482,0.04696272782486371,0.05078397433322509,0.03646768333843482,0.04035819556867329,0.04539920239311024,0.04428727062871608,0.044591758315572536
amd,0.06418117486419006,0.05011675614618046,0.05088879404197578,0.06293039146285136,0.04415479732422906,0.04108546983980195,0.041990235453017936,0.05539876976930376,0.04736262201751863,0.048123403466158385,0.04919392290960389,0.05458937387171751,0.05147388044979745,0.06641802798374864,0.042953235666748545,0.0480531446582293,0.05222826225908332,0.040986274834298134,0.04291261068690562,0.04495885229464012
amg,0.048469186261806387,0.04502562452978426,0.04648933977506917,0.050892901066960525,0.04619432027102861,0.051482761444391026,0.053631965861769784,0.06746857691416423,0.046070423857841,0.04737177103682136,0.04726747633715426,0.046189811308318465,0.04824855648843478,0.05967566554366176,0.04469203370305407,0.043990929442085644,0.050554748077887145,0.06233519165438341,0.05047394369292327,0.04347477273246104
amh,0.04932615906777992,0.05258151451909786,0.05513111149185854,0.05018008052334305,0.05628421479323208,0.04403884395378418,0.051981663357553685,0.045191269901371005,0.05812307187275665,0.050384952912875355,0.051199987464462166,0.04540155820437457,0.04419955914100703,0.046610067545377276,0.05179981559197555,0.04707347060064956,0.048071195565473644,0.04027964242382579,0.06430376376069882,0.04783805730850325
amn,0.04247658750724653,0.04040651783921377,0.04641776351295813,0.04855158021672181,0.052366053000353754,0.04733387700050779,0.04088178584848303,0.03984122684649056,0.054123524632655365,0.04150495764237929,0.053748671055474505,0.06987744569766348,0.05945470138881086,0.05365657010281992,0.04256630630515028,0.05927976602029696,0.049909046563764194,0.05151550838630933,0.0489877341538987,0.05710037627880164
amq,0.04580826266401484,0.03867506902498067,0.053982799664741996,0.04503723722620789,0.04745508398670358,0.05092472929636415,0.04225666648392467,0.044824160330899365,0.06257547418037604,0.048690293058100555,0.03467622909238539,0.056592624530610154,0.05927413322520421,0.04080359988669111,0.04994083459015651,0.052189512068804005,0.054032721623030855,0.0514186091492537,0.0693565809034842,0.051485379014066184
aop,0.049196993029713386,0.0448239449797564,0.040992400363104524,0.042255724928138796,0.046846531753866175,0.07046439741100806,0.0456861771147052,0.04619760296380826,0.05494195630787372,0.04544404210984775,0.06288612054814245,0.06857012975652918,0.042220843104535874,0.048157332230490874,0.047043859318878965,0.040453363382383846,0.05559939275918882,0.040322536744761064,0.057301911890858155,0.050594739302408556
aoq,0.07065106061276584,0.05303681375484373,0.042595150698772274,0.04674273218881302,0.0594299860552246,0.05741578604554125,0.04721879857929351,0.04502935229127749,0.04212489880612227,0.051478483369320815,0.051586684432080296,0.05667578111963656,0.05174135206788332,0.044051193000420125,0.045592429303522836,0.04669288779393456,0.04878273766084528,0.05422581116529411,0.04063713751570986,0.04429092353869816
aoy,0.048951500022964826,0.05150766873023511,0.044223125898897715,0.04979484161595998,0.057698117109412965,0.050549599456392424,0.04447857741972028,0.05014394847571163,0.054198013948708317,0.044957876110817974,0.04840255642626978,0.05727535136990574,0.045708096888937476,0.05947302328770287,0.047712970592686255,0.048962179664134936,0.051775621016393616,0.040959848840698546,0.04825771481750359,0.054969368306945994
app,0.03988283883550697,0.049230388440752525,0.043985524683710434,0.06142406737019045,0.04388324557494426,0.08004314626246296,0.043211008749516645,0.059983106316808824,0.06373078696758983,0.04514518460141521,0.04456126396841271,0.04890289974027607,0.05800471131876847,0.04507108992634272,0.04450244333098141,0.04098521940358758,0.05032066244588873,0.04177283911668136,0.04958517117923904,0.045774401766923795
apx,0.05650722057934518,0.043847221923034654,0.05140411755769113,0.050437979485215764,0.05075748862524635,0.04806812745880579,0.054569052526518794,0.04836599395086415,0.0482165503313524,0.04735879386812446,0.05287527913099491,0.04458819839549132,0.05050992921910476,0.04458427941752688,0.054442637667833534,0.04673549719822689,0.048189572223205066,0.04570434278079902,0.06229167801992203,0.050546039640697
aqd,0.048968729900677535,0.04530182029411784,0.0504172832433826,0.04988171439530065,0.04343045890350185,0.049143607501273716,0.04422105866095409,0.07232843178069638,0.05593495000858847,0.05079774076843752,0.059128462009333596,0.043939372921559715,0.046939542998105634,0.04995093101932415,0.054110927638526526,0.0407635214743057,0.04732070212446851,0.0436505602094302,0.05475833866463338,0.04901184548338187
aqt,0.0454310583197606,0.04891294087154639,0.05964073760166169,0.04851454927680862,0.04908308011784443,0.051011436293837545,0.04703926548001759,0.04603905618456492,0.058822580024411306,0.047264904737175754,0.05550319588138571,0.04987626224457768,0.05162481852779236,0.04044106970314301,0.054236238312368255,0.05248374148260147,0.04528405046753425,0.0587549442384472,0.040825604274584454,0.04921046595993677
ara,0.04769697178176745,0.05080091897062405,0.05201348985336675,0.04788419667203764,0.046457658103534326,0.05140208753441841,0.060179906990997796,0.06305808089678994,0.04369021002619335,0.0543165859941761,0.05143422513294272,0.03994357734005101,0.06297561104705678,0.046870083819649494,0.044520765954549076,0.055242827837516495,0.04332145971942702,0.047261728833450034,0.04454177411528732,0.04638783937616423
arq,0.044574014799519904,0.049822606409946284,0.05260331395470041,0.046911465089447726,0.041823282459108345,0.04279593279326062,0.04763730039008767,0.04591124129267415,0.05729377816308345,0.048755061356533784,0.054297544029933774,0.045250357135622164,0.05427968267515375,0.04433847785322148,0.04540197923035219,0.0708087429202954,0.04095455741187408,0.053497603426811965,0.05743815521320925,0.05560490339516365
aru,0.04255585899858735,0.06151081295375936,0.04587622732947924,0.04137380463934077,0.04230976399155783,0.04457290759333565,0.043688031315738576,0.06348264233986528,0.04305521568429288,0.0549884354629508,0.046928787576081155,0.05895641693358682,0.05595235758948811,0.04376745465024799,0.05896058889682316,0.06949222333605698,0.042947427258570536,0.056259299652508074,0.044415376955644674,0.03890636684208476
asf,0.05939358846087301,0.041051771823329274,0.06292998383427068,0.04906567653348326,0.04709067817920179,0.04774478416207619,0.0495491019393103,0.050112137804253734,0.05289075968309988,0.054696010861695815,0.056462716461916994,0.046014502540913306,0.046716281235787256,0.04284210587440045,0.05857963862921319,0.04467859776117014,0.04453617687613375,0.04425253011212112,0.050981295055090935,0.05041166217165901
ass,0.05120693411091952,0.04260745227354238,0.042831273381257105,0.04050754626392622,0.041593991817505005,0.05796751118437423,0.05389827499332347,0.05012087453350826,0.04087294037963715,0.054987337650225294,0.04327437481750604,0.045408141634208615,0.05625770141251568,0.05402539612764015,0.05396968816244947,0.05278145145482566,0.05198626719480177,0.046380478835195915,0.04591776925102245,0.07340459452161552
ate,0.039508167317223196,0.04404501602488856,0.05406657146114659,0.05644069118714194,0.056215766801045036,0.04264179483959226,0.04179020746184891,0.04603457975622973,0.04365470778356501,0.04919854727918161,0.04702834966066778,0.057149649272944004,0.06234394950941286,0.06076654421121494,0.042798962433185615,0.06573224886339432,0.04178236787262222,0.0604981717056481,0.04063187537066175,0.04767183118838562
atf,0.050330284960543,0.04441265468573736,0.04633670569643441,0.05048329649878542,0.046306768021828405,0.042307419190849245,0.03999720595496003,0.052806214590069026,0.04791668969729865,0.04517795135605929,0.051075982170035505,0.044371000585911834,0.041271395772350505,0.059398178792874026,0.04518865091656698,0.04948437841975274,0.04507794255962842,0.047344734876039,0.1013130007872832,0.0493995444669929
atj,0.04423412491941438,0.04341509352371633,0.05200693824137505,0.0465030017296784,0.04447711589313611,0.05334480436815504,0.04685275155077319,0.04650247759790466,0.06202635411907086,0.054150299750567815,0.051978892537907294,0.045540459267122274,0.07594580547540292,0.037712645717394085,0.042740970213853424,0.042532737466630624,0.0461439111774674,0.054402427125472844,0.052351522422670466,0.05713766690228673
atv,0.048674453273602,0.05691923736092873,0.05686987514615263,0.04139943852959221,0.04623114482826608,0.041189930888680885,0.042602933445506405,0.04604865939333432,0.05129813575177239,0.04984725496105619,0.0829306000609107,0.042272926047981836,0.04036651391109278,0.08152844359781067,0.04028433884047256,0.04527392029842274,0.04291587156766774,0.05199906340438792,0.04859289400031855,0.042754364692042676
auc,0.10254605735352543,0.03896815539167055,0.038813720759440354,0.04279809870225785,0.0463442033426434,0.05015883691878032,0.04402879036616374,0.04000759885971399,0.04307204757644208,0.051326024522144326,0.04454117117850686,0.06457781309566826,0.047169650801001266,0.037193702599628696,0.0416510904500691,0.04338618910996599,0.05762884837574916,0.05817014109873819,0.0435675547962228,0.06405030470166764
aul,0.06981099924403193,0.04268516125975036,0.05651256884078011,0.04743541898643877,0.03878566298035918,0.04141279988112147,0.054162326803170666,0.04167222207576527,0.04494253656634526,0.05820462517201908,0.044491636246968266,0.04664210448896188,0.04471598118839793,0.08313281156904744,0.05069273350095309,0.05425437394696521,0.04946839080874581,0.04027264776880431,0.04022789465387738,0.050477104017496714
avp,0.04567222437918536,0.05107440952599543,0.05375290895381143,0.04501595896434035,0.03980616859001477,0.04193634071728043,0.057702678334020874,0.047714497834207954,0.05860295044118232,0.046984869540435854,0.04419660442250716,0.05321370044028133,0.043812342372012716,0.05296219749900222,0.07307919599663641,0.046546741527991535,0.055973207070366675,0.04717100929986883,0.04552787331174712,0.04925412077911116
awk,0.04839711815058785,0.047190421932640364,0.0531699028001413,0.05381684286571256,0.05392401138886041,0.04604647277306241,0.04276339146366099,0.04511684599518073,0.057590553450983455,0.046844628651764454,0.047551248629066914,0.05319149264207329,0.0549488910599199,0.04704157605112649,0.047714914009426686,0.07094097478113238,0.051523326194418934,0.04589158861347104,0.04418407124569012,0.042151727301079835
awp,0.04224595217316134,0.073872435417453,0.04724814860589476,0.0428317239617857,0.046844222711308094,0.05564333554168433,0.05006341934407618,0.054581036597944305,0.06767005444118679,0.044823771445865454,0.05407874909530244,0.047247346855399865,0.05609739680255842,0.045258969024901875,0.049539405491598916,0.04478278347903202,0.046200340335200075,0.042921818197362,0.04447850905844158,0.0435705814198428
awu,0.047302521154320265,0.053086417256094004,0.04229924844275337,0.07946825103317136,0.05284327708462145,0.04917090059671419,0.04834399323421489,0.050787020973392515,0.044644059446079125,0.04458712127871982,0.05762763266138957,0.055787080150979586,0.03975962556581111,0.05610472200320974,0.045515996146505554,0.04195854263118922,0.04452965617435509,0.047536714527737764,0.046810965848851055,0.05183625378989041
axn,0.049909074018232226,0.051508629656549045,0.05101800290094448,0.04689997171857906,0.04489594525385469,0.04380529043061337,0.04438409718974519,0.05623099044547516,0.057115540037096,0.06860155048904815,0.04089244511688931,0.040598592495353164,0.04267313481348673,0.049746532552581026,0.046707945303948825,0.040767229417487325,0.05798351914051919,0.05928810249531043,0.04994900144052888,0.05702440508375774
axo,0.036924738754598056,0.05144292025185966,0.050375551309427107,0.03796678477708058,0.05161373992133311,0.04145784832858309,0.048937446466894914,0.04497691833173661,0.046637276754127,0.0414000810100065,0.049683764612228926,0.05835201090645608,0.04812874283096921,0.037321042558164985,0.04190609381093001,0.06950369489048613,0.05190070601302921,0.06495493654550757,0.08549370615770606,0.04102199576887533
axp,0.047974000520489134,0.04873641691300026,0.04449338949216395,0.051260200889244434,0.0493983960255317,0.09096465044193346,0.05071126713953222,0.05374476280099058,0.03872922914290914,0.04909863689986765,0.04085112479526741,0.04784156117019794,0.049870355690744245,0.05002084484008171,0.041092016626231284,0.0588034414194676,0.04647131523666772,0.040912472951669825,0.05116504442815463,0.04786087257585519
ayc,0.05140520409676391,0.04959527296283053,0.05561362482653061,0.05833613081128636,0.04167645003657235,0.04321799484167295,0.036052157160571884,0.06095149174396341,0.0378892964590079,0.04533035584557705,0.06586954855197104,0.04228255016332826,0.04983492755597512,0.07633075955909145,0.06509917384587637,0.043659545049296616,0.041206051806459684,0.038704565425091625,0.04569524362551459,0.05124965563261828
ayg,0.04492403325822217,0.04931113598803366,0.04481596807294331,0.058916269084237825,0.04803464435758696,0.0461552545359199,0.04741331544859273,0.059967302797772105,0.043118951726477873,0.042754990447127716,0.04876086856769709,0.05383960165085251,0.04472402362368899,0.0420437675719623,0.056196617666338065,0.042024894678577,0.047647582357531304,0.06572431860165202,0.04897816833875354,0.06464829122603283
azb,0.05567437539537545,0.04515887803805844,0.04761620108940605,0.05197470815914317,0.07806710950117536,0.06763670640435451,0.04407029579369111,0.04389499854978017,0.049071984974537575,0.044858985809359396,0.04364665894811003,0.042108509819938,0.052730726552203455,0.05391950765462835,0.04738740077951932,0.041157986204396944,0.04605813631225932,0.05613631698709288,0.043922793760931576,0.04490771926603893
azo,0.05734763142732621,0.04569085629607691,0.04842364463143479,0.04240539007581948,0.0447747482057384,0.061880942316242235,0.048196389858177896,0.05801269936892735,0.05343346467513682,0.040461624701930626,0.053633913373778895,0.04065824101754538,0.05552916283364566,0.04510510976508299,0.045314603975120236,0.043211377056483126,0.05870136315988879,0.05699727383140817,0.04849478937401396,0.05172677405622213
ban,0.056692671910864995,0.044741586985127785,0.05512849473379548,0.05234722378630769,0.05097396661633112,0.051372959529308385,0.04221900081111311,0.050046651176876504,0.047768762923555086,0.05707654670235402,0.041129569206547374,0.04268993177953192,0.05475664966049246,0.061927955551779656,0.05759229380673702,0.05722976533094383,0.04863621461710028,0.04543574129048848,0.039006214982463136,0.043227798598281485
bao,0.04221361622980773,0.05500819936171031,0.04283953746395248,0.04610843917249214,0.054585593433506295,0.048560953951279066,0.04554161694597083,0.04518381774879834,0.04456249338350759,0.06607299127938464,0.03999981012478186,0.05131884001177698,0.052771734529879426,0.04195368460562175,0.051174586076011205,0.05475237828299484,0.0463853392878198,0.05500353053139415,0.05399225600278822,0.06197058157652229
bar,0.05160392868560101,0.04512509385623899,0.05216162392640345,0.040695905741638234,0.048866273341985615,0.07882163124956118,0.0594362309350377,0.04600755417439486,0.04364352123154841,0.04858582675845804,0.04356815090251082,0.04976488963808107,0.049133984771974205,0.04816088267810936,0.04182198751141311,0.043286306438549665,0.06254664931899342,0.05660174384945558,0.04132510223959072,0.04884271275045449
bas,0.05239287241691346,0.05048559982201235,0.051097602257985174,0.0444759329733066,0.048653010995062335,0.047989142414282523,0.04311219455692945,0.055374398453438285,0.06583285835032934,0.046250727181450915,0.048047929762282206,0.05727161684617129,0.04722955929721439,0.0542669921083017,0.047947459491632455,0.04744418413302684,0.04921885371012193,0.051846871218521405,0.04864267459749701,0.04241951941352023
bbn,0.054605964797581605,0.04576778412259283,0.06530049396799514,0.05346622222252512,0.05180950470048647,0.053317522969870475,0.05224254560731556,0.03828154084230961,0.04412832831100476,0.046568892146409434,0.042786585859885165,0.04404856392089951,0.04107330574450988,0.05220360396797532,0.04674681499372886,0.04892511471131469,0.06181578668761715,0.047823141846960245,0.06332348586255293,0.045764796716465356
bbt,0.04016874128028558,0.05064081195634942,0.03713701905316709,0.054363490318129225,0.04822559280197385,0.03986323715630412,0.04571635880286733,0.045584230386433944,0.05486850825859295,0.053077037460170576,0.0965316977997606,0.04077456190664238,0.05479630248127773,0.05056210809437952,0.0506397980744058,0.05172276616591204,0.037857134568096217,0.0461316385559501,0.056394100610736304,0.04494486426856515
bcf,0.04030531273517529,0.03962517797007455,0.04646397281009928,0.04346512680729038,0.0401763925426262,0.04316645262358278,0.06181858224023068,0.04507919218931485,0.04237221075505098,0.042088606585150484,0.10042257246333089,0.03870078505542159,0.06016812982407008,0.04484805375800689,0.045530704138093084,0.06961121542002656,0.04204103523833819,0.05053881405554418,0.0618075770704037,0.04177008571816926
bcg,0.05937870203723232,0.04337559876088057,0.04926581502720892,0.04526448019214562,0.04535534624432185,0.04729999107911185,0.050675391395732065,0.049022837629073814,0.053492235882833895,0.04511109318689642,0.0603605052354363,0.05556086931999228,0.05654424315280635,0.04782830815959301,0.04869102707498202,0.05072224771451194,0.04783838088620472,0.04926308131915737,0.04843619869721896,0.04651364700465976
bci,0.05014064665143239,0.05527701531772612,0.06039476461347147,0.04816054190823237,0.048701370310297545,0.04363871145169192,0.04784687345067867,0.04074082725825135,0.04233542207711166,0.0448377018559619,0.04936674169134422,0.046621022631022246,0.0460408565660017,0.06008738741877811,0.04949624075545724,0.04464748600819433,0.04501533257999343,0.07880513858139471,0.05611950153156552,0.04172641734139305
bcj,0.05409243758666942,0.05035025910146321,0.04561839542309457,0.05745398709701514,0.04325483647029477,0.059042261031265156,0.0585843960068473,0.04041144609952823,0.04582838889898675,0.06284207040907956,0.051129469694808555,0.0542479260322575,0.05392611977164286,0.046342015326037364,0.04011556221663896,0.038462483895580275,0.06236525731951741,0.05074678597799901,0.0420170200326018,0.043168881608672105
bcn,0.038159217741405384,0.03635378639487729,0.0451933425433129,0.05735098054154213,0.05219293365538001,0.043381713868283024,0.05907170223363956,0.04701343261090534,0.05545357309333014,0.04333711789633855,0.037130799040450226,0.04521201956318875,0.07684838144298664,0.05189826546073421,0.06179451371513492,0.047375024592677104,0.057681358220005766,0.050174950515759265,0.042193011364533115,0.052183875505515655
