left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
akg,0.6994908452033997,0.6261401772499084,0.650175154209137,0.5769287943840027,0.6375347375869751,0.5589052438735962,0.7653721570968628,0.7375930547714233,0.4104795753955841,0.6034122109413147,0.6513804793357849,0.7583757638931274,0.7270107269287109,0.7492298483848572,0.6101506948471069,0.7297340035438538,0.7028861045837402,0.6276975870132446,0.7846345901489258,0.49484649300575256
alc,0.7283644676208496,0.623613178730011,0.5207204222679138,0.7021526098251343,0.7494969367980957,0.653580904006958,0.6915274262428284,0.7537306547164917,0.6139758229255676,0.5249789357185364,0.5719622373580933,0.5771504640579224,0.7138487100601196,0.724273681640625,0.605576753616333,0.6718822717666626,0.7524974346160889,0.7899367809295654,0.7284865379333496,0.8311543464660645
ali,0.8139398097991943,0.8169564008712769,0.7922201156616211,0.7317490577697754,0.6340168714523315,0.6230951547622681,0.5942416787147522,0.6803702712059021,0.7425335049629211,0.8835806846618652,0.6756667494773865,0.6903026103973389,0.6303322315216064,0.7336568236351013,0.45887017250061035,0.7993907928466797,0.7517837882041931,0.6956424117088318,0.5417837500572205,0.7485942840576172
alt,0.3324688971042633,0.4937402606010437,0.5315170288085938,0.44712600111961365,0.5899356007575989,0.37521207332611084,0.5872962474822998,0.1594274342060089,0.20205272734165192,0.3988999128341675,0.4735339879989624,0.49493080377578735,0.38977497816085815,0.4242236018180847,0.28943145275115967,0.4107228219509125,0.5287287831306458,0.39152172207832336,0.45224279165267944,0.5150102376937866
alx,0.5789443254470825,0.7332778573036194,0.803970217704773,0.8128044009208679,0.7185744047164917,0.7976042628288269,0.7628886699676514,0.63285231590271,0.7205972671508789,0.7057428359985352,0.7568694353103638,0.7701007127761841,0.7221869826316833,0.6212300658226013,0.6828309297561646,0.7253169417381287,0.7229844331741333,0.7840993404388428,0.6029221415519714,0.7943310737609863
aly,0.5682933330535889,0.470300555229187,0.48653697967529297,0.6306710243225098,0.6278308033943176,0.6284619569778442,0.6918153762817383,0.6721972227096558,0.4550594389438629,0.6566264629364014,0.6667659878730774,0.5742805004119873,0.5971447229385376,0.5556605458259583,0.6195005178451538,0.5981112718582153,0.5496879816055298,0.5641971230506897,0.6158589124679565,0.6170451641082764
ama,0.653548538684845,0.5687381029129028,0.7024772763252258,0.7411942481994629,0.8517777323722839,0.7357407212257385,0.6858147978782654,0.7508402466773987,0.6858028173446655,0.5194400548934937,0.6918468475341797,0.7895229458808899,0.6467632055282593,0.7617983818054199,0.7459969520568848,0.6510953903198242,0.7195348143577576,0.6858658790588379,0.732337236404419,0.7484471201896667
amb,0.6750514507293701,0.774782657623291,0.6170717477798462,0.5771979093551636,0.7249011397361755,0.775851309299469,0.8466966152191162,0.6759081482887268,0.6986029148101807,0.8178157210350037,0.633914589881897,0.6406481266021729,0.6880800724029541,0.7493942975997925,0.8028057813644409,0.6388950347900391,0.8156797885894775,0.6602555513381958,0.8306689858436584,0.7224795818328857
amd,0.7402997612953186,0.7855881452560425,0.7095507383346558,0.7386130690574646,0.7525540590286255,0.6954458355903625,0.6544771194458008,0.7133072018623352,0.8122484087944031,0.6191561222076416,0.7290662527084351,0.6482406854629517,0.41170263290405273,0.7519484162330627,0.8168548345565796,0.7051320672035217,0.7543243765830994,0.827269434928894,0.7217211723327637,0.71959388256073
amg,0.7265974283218384,0.6651250123977661,0.7452842593193054,0.6187757253646851,0.7347366809844971,0.8514531850814819,0.6266506314277649,0.43266361951828003,0.6745349764823914,0.7362722754478455,0.684194803237915,0.5116360187530518,0.6755033135414124,0.619972288608551,0.7410025000572205,0.6578406095504761,0.6495054960250854,0.6113219261169434,0.7193480730056763,0.6353612542152405
amh,0.37142497301101685,0.511199951171875,0.6469528675079346,0.6042701601982117,0.5841453075408936,0.5755232572555542,0.5202866792678833,0.49147123098373413,0.530342161655426,0.7202466726303101,0.5971456170082092,0.5039623975753784,0.4892873167991638,0.5615338087081909,0.5668348073959351,0.5854800343513489,0.3422650694847107,0.5958916544914246,0.6004591584205627,0.34621769189834595
amn,0.7679572105407715,0.4954201579093933,0.7708722352981567,0.6017234325408936,0.7419584393501282,0.6958860158920288,0.6663641929626465,0.6480284929275513,0.7638204097747803,0.5825815796852112,0.6738292574882507,0.6468533277511597,0.7141425609588623,0.6132018566131592,0.7573559880256653,0.6453386545181274,0.6962862610816956,0.5893007516860962,0.6428222060203552,0.5211820602416992
amq,0.7564920783042908,0.8244121074676514,0.7077376246452332,0.8242285251617432,0.6266764998435974,0.7251003384590149,0.6333292126655579,0.8219342827796936,0.6233401894569397,0.6920977234840393,0.8326700925827026,0.8314644694328308,0.8505354523658752,0.5610448122024536,0.7058738470077515,0.7314591407775879,0.7481726408004761,0.46816858649253845,0.7204711437225342,0.7943834066390991
aop,0.5401241183280945,0.60799241065979,0.38306596875190735,0.5894637107849121,0.6071263551712036,0.28371742367744446,0.6122483015060425,0.6185716390609741,0.4636519253253937,0.5662496089935303,0.574779212474823,0.630581259727478,0.549087643623352,0.6776608824729919,0.6319119930267334,0.4297538995742798,0.5254001021385193,0.5021722316741943,0.46278664469718933,0.7040014863014221
aoq,0.6249160170555115,0.6872843503952026,0.7342154383659363,0.6722154021263123,0.5469998717308044,0.6678454279899597,0.6758899688720703,0.5485599637031555,0.592491090297699,0.7774671316146851,0.8129516839981079,0.812305212020874,0.7255522608757019,0.7048559188842773,0.7138522267341614,0.7900699973106384,0.7270337343215942,0.6777200698852539,0.7192343473434448,0.7129746079444885
aoy,0.655755877494812,0.6519886255264282,0.5885158181190491,0.5802628993988037,0.6272760629653931,0.6699643135070801,0.6660704612731934,0.6309137344360352,0.5813183188438416,0.5284126996994019,0.6124075055122375,0.6504639983177185,0.5071516036987305,0.6383066773414612,0.6324254274368286,0.563861072063446,0.7460788488388062,0.578697919845581,0.6220459938049316,0.5746114253997803
app,0.6119261980056763,0.7496238946914673,0.7303991913795471,0.8528405427932739,0.7430309653282166,0.8397088050842285,0.7341768145561218,0.6679953336715698,0.7504224181175232,0.6150367259979248,0.7667022943496704,0.6700915694236755,0.736890435218811,0.8201731443405151,0.827674925327301,0.8300307989120483,0.7385969758033752,0.8142895698547363,0.6280248165130615,0.7498902082443237
apx,0.8005394339561462,0.7808334231376648,0.7107812166213989,0.6972517967224121,0.5900930166244507,0.7906027436256409,0.7176705598831177,0.7446466088294983,0.7525010108947754,0.9285852909088135,0.6199449300765991,0.631788969039917,0.7431997656822205,0.6375428438186646,0.6502154469490051,0.6601623296737671,0.7496850490570068,0.726557731628418,0.6707063317298889,0.7157792448997498
aqd,0.8310469388961792,0.7531408071517944,0.7805829644203186,0.6223157048225403,0.6457183361053467,0.801066517829895,0.8448566794395447,0.8907008171081543,0.7250775098800659,0.7627356648445129,0.7033947706222534,0.683664083480835,0.7276192903518677,0.8128289580345154,0.754128098487854,0.4273287355899811,0.6073713898658752,0.79082852602005,0.8393796682357788,0.7452319264411926
aqt,0.634806752204895,0.5842030644416809,0.4002494215965271,0.576968252658844,0.4847325086593628,0.7579891681671143,0.6487860679626465,0.6692706942558289,0.6393462419509888,0.7141177654266357,0.6896475553512573,0.6835424900054932,0.7260644435882568,0.7265454530715942,0.5889650583267212,0.7144582271575928,0.6231594681739807,0.660897970199585,0.5328292846679688,0.7480314373970032
ara,0.6854577660560608,0.8334829807281494,0.7277456521987915,0.7175554633140564,0.7927885055541992,0.7355073690414429,0.6216322183609009,0.7871485948562622,0.7528924942016602,0.8003957867622375,0.8227422833442688,0.7924022674560547,0.5896774530410767,0.7887867093086243,0.8198308348655701,0.5402624607086182,0.6677030324935913,0.7850702404975891,0.7261632084846497,0.775709331035614
arq,0.8234865069389343,0.7816110253334045,0.7760795950889587,0.8049236536026001,0.6788358092308044,0.8264535665512085,0.8832603693008423,0.8158226013183594,0.8022546768188477,0.7769708633422852,0.7785052061080933,0.8671066761016846,0.8058024644851685,0.8053621649742126,0.7962807416915894,0.8057894706726074,0.7972555756568909,0.6010122299194336,0.8143320083618164,0.769540548324585
aru,0.706104576587677,0.5392850637435913,0.7829264402389526,0.6721558570861816,0.7965092658996582,0.6534007787704468,0.5100765228271484,0.5583794116973877,0.8094537258148193,0.6343396306037903,0.718472421169281,0.8796396851539612,0.6702588796615601,0.7538880109786987,0.6034125089645386,0.8654799461364746,0.852627694606781,0.7671018838882446,0.5753341913223267,0.5152762532234192
asf,0.4134184718132019,0.7776293158531189,0.4752812385559082,0.5417582392692566,0.607565701007843,0.6666752696037292,0.6116634607315063,0.6826317310333252,0.5107477307319641,0.4523767828941345,0.7156407237052917,0.5901302099227905,0.7703438997268677,0.7563848495483398,0.5680263042449951,0.5684805512428284,0.6894006729125977,0.7674499750137329,0.5763351917266846,0.48347556591033936
ass,0.8425476551055908,0.7674826979637146,0.8624330163002014,0.81198650598526,0.7299769520759583,0.8394165635108948,0.7355518937110901,0.8249139785766602,0.8354687690734863,0.7892190217971802,0.6538993120193481,0.7633190751075745,0.6957947015762329,0.7685357332229614,0.7489556670188904,0.6795471906661987,0.7897440195083618,0.6898331642150879,0.7557525634765625,0.8060755729675293
ate,0.721710205078125,0.7670502662658691,0.7307990193367004,0.7488704919815063,0.7552990913391113,0.5436815023422241,0.6668518781661987,0.7332824468612671,0.5185301303863525,0.6442328095436096,0.672480046749115,0.6568149328231812,0.7687616944313049,0.632157564163208,0.7096126079559326,0.33237224817276,0.6643971800804138,0.7920222878456116,0.7249017953872681,0.7183928489685059
atf,0.7735825777053833,0.7747957706451416,0.7687821984291077,0.5599186420440674,0.8898197412490845,0.6153494715690613,0.8016322255134583,0.6540721654891968,0.8230023384094238,0.7603980898857117,0.7759162187576294,0.8020059466362,0.8183307647705078,0.5115435123443604,0.801379919052124,0.7579213976860046,0.7629261016845703,0.6053877472877502,0.6694576740264893,0.8130925893783569
atj,0.6200246810913086,0.7171186208724976,0.6761144399642944,0.6118741631507874,0.505711555480957,0.6348721981048584,0.7783564925193787,0.7766502499580383,0.638869047164917,0.6686348915100098,0.5529346466064453,0.6535211205482483,0.6178106069564819,0.6427437663078308,0.7049789428710938,0.7288233041763306,0.4751070737838745,0.6688354015350342,0.609404444694519,0.6619846820831299
atv,0.7692114114761353,0.566095232963562,0.699383020401001,0.5502600073814392,0.8455236554145813,0.7860468029975891,0.45171868801116943,0.741126537322998,0.854831337928772,0.7405567169189453,0.6825933456420898,0.8091611862182617,0.7111780643463135,0.8201919794082642,0.7980356216430664,0.7139634490013123,0.687295138835907,0.7877174019813538,0.5906410813331604,0.7996253371238708
auc,0.6765844225883484,0.5007252097129822,0.6575925350189209,0.6516222357749939,0.7068161368370056,0.5786575675010681,0.6357609629631042,0.5542052388191223,0.2580764889717102,0.4887940287590027,0.7075677514076233,0.7181634306907654,0.6780946254730225,0.7146348357200623,0.6570039391517639,0.4201013445854187,0.5635879635810852,0.587765097618103,0.645011842250824,0.7665327787399292
aul,0.7674751281738281,0.6366955637931824,0.761212944984436,0.6392809152603149,0.6535704135894775,0.8140065670013428,0.5351458787918091,0.8390054702758789,0.6842160224914551,0.8087320327758789,0.7809364795684814,0.7064522504806519,0.8683142066001892,0.7627385258674622,0.8485321998596191,0.8245337605476379,0.7812559604644775,0.8724539279937744,0.772327721118927,0.8110185265541077
avp,0.762052595615387,0.6118366718292236,0.7430946826934814,0.7087374925613403,0.7098206281661987,0.7300951480865479,0.6778203248977661,0.7819103598594666,0.7197964191436768,0.7127878069877625,0.533591091632843,0.6499113440513611,0.7195215225219727,0.7543701529502869,0.801012396812439,0.686684787273407,0.8018298149108887,0.4356257915496826,0.6631016135215759,0.812140941619873
awk,0.7797967195510864,0.7009304761886597,0.7020964622497559,0.878838062286377,0.5337768793106079,0.6279239654541016,0.8119898438453674,0.7924535274505615,0.5037857890129089,0.7927950620651245,0.855418860912323,0.6364116668701172,0.7795506715774536,0.6643192172050476,0.7198614478111267,0.6313577890396118,0.7011551856994629,0.26308536529541016,0.6769423484802246,0.636701226234436
awp,0.5464105606079102,0.6700929403305054,0.7416150569915771,0.7626160383224487,0.7065242528915405,0.6022999286651611,0.8090888261795044,0.7033055424690247,0.775596559047699,0.7633534073829651,0.7866127490997314,0.6554621458053589,0.7551944255828857,0.8207244873046875,0.7404959201812744,0.7944848537445068,0.7808947563171387,0.7105587124824524,0.6018418073654175,0.7660967111587524
awu,0.6978633403778076,0.6498016119003296,0.4603486657142639,0.5640588402748108,0.7769732475280762,0.678912341594696,0.746828019618988,0.7282969951629639,0.7061446309089661,0.6222734451293945,0.7570476531982422,0.761471152305603,0.7538349628448486,0.7063789367675781,0.5265385508537292,0.714690089225769,0.4135695993900299,0.6788450479507446,0.531156599521637,0.7712858319282532
axn,0.4937257468700409,0.4314764738082886,0.5729877352714539,0.7505190372467041,0.5618959665298462,0.7040515542030334,0.31893235445022583,0.6601871848106384,0.5055009126663208,0.6216872930526733,0.36251235008239746,0.6420180201530457,0.5244687795639038,0.5289230346679688,0.4954577088356018,0.6955689787864685,0.45907726883888245,0.5271645188331604,0.6561869382858276,0.31329938769340515
axo,0.55096435546875,0.4716724157333374,0.6318592429161072,0.5872731804847717,0.6694803237915039,0.7512674927711487,0.605190098285675,0.7400160431861877,0.5019432306289673,0.6501412391662598,0.7062486410140991,0.7045066952705383,0.6645346283912659,0.6739040613174438,0.5199359059333801,0.5887154936790466,0.6967713832855225,0.7500864267349243,0.7839130163192749,0.38192278146743774
axp,0.6277866959571838,0.6244382262229919,0.6368005275726318,0.7943170666694641,0.44493913650512695,0.6648033857345581,0.7063750624656677,0.8361760377883911,0.5162805318832397,0.7614496946334839,0.7556029558181763,0.7736561894416809,0.7244734764099121,0.5115407109260559,0.5826929211616516,0.6157019734382629,0.7248616814613342,0.7511427998542786,0.7560880184173584,0.5484095215797424
ayc,0.7173805832862854,0.7358527183532715,0.74697345495224,0.6981784701347351,0.696820855140686,0.7848641872406006,0.6874977946281433,0.7758080959320068,0.7756086587905884,0.6536283493041992,0.6931600570678711,0.7141109704971313,0.697192907333374,0.7926217317581177,0.80811607837677,0.7877098321914673,0.7565342783927917,0.7333901524543762,0.6679883003234863,0.7718722224235535
ayg,0.7089860439300537,0.7043640613555908,0.5285468101501465,0.7316201329231262,0.6652109622955322,0.7280920147895813,0.7369440793991089,0.5793542265892029,0.588556706905365,0.6406307220458984,0.5803502798080444,0.6999067664146423,0.5659904479980469,0.5207468271255493,0.7855767011642456,0.7081578373908997,0.6934928297996521,0.5887379050254822,0.7056838870048523,0.5307400822639465
azb,0.7954922318458557,0.6794538497924805,0.8583337068557739,0.5422943830490112,0.8538868427276611,0.8394432663917542,0.8007825016975403,0.7912808656692505,0.6852236986160278,0.7334625124931335,0.8508041501045227,0.8151310682296753,0.7821000218391418,0.4634072482585907,0.8513293266296387,0.7655175924301147,0.8320536613464355,0.6933874487876892,0.7710703611373901,0.5199597477912903
azo,0.7698094248771667,0.7869586944580078,0.8044276833534241,0.785082221031189,0.7672906517982483,0.6653656363487244,0.8095862865447998,0.6111654043197632,0.7758219242095947,0.7839950919151306,0.6905604004859924,0.7058334946632385,0.8653347492218018,0.5557785630226135,0.7937849760055542,0.8657549023628235,0.806416392326355,0.5520437955856323,0.8201219439506531,0.6359146237373352
ban,0.700716495513916,0.7464127540588379,0.6382332444190979,0.7413536906242371,0.6457329988479614,0.6030824184417725,0.5723766088485718,0.5975933074951172,0.8276005387306213,0.7679745554924011,0.40105873346328735,0.7739624977111816,0.7868664264678955,0.7923116683959961,0.8384822607040405,0.6593114733695984,0.7912706136703491,0.6391155123710632,0.716776967048645,0.4612150192260742
bao,0.6506587862968445,0.5844084024429321,0.7788810133934021,0.5233184099197388,0.8127190470695496,0.7395925521850586,0.8085281848907471,0.7387137413024902,0.5176652669906616,0.6248535513877869,0.8002839088439941,0.5069653987884521,0.6255753040313721,0.2846427857875824,0.745377779006958,0.6696087121963501,0.5553336143493652,0.7777693271636963,0.6828305721282959,0.7297543287277222
bar,0.632073700428009,0.740856409072876,0.671822190284729,0.6924090385437012,0.4962892532348633,0.7995390892028809,0.7540991306304932,0.6336227655410767,0.7639577984809875,0.6767807006835938,0.7823500037193298,0.7348542213439941,0.781105637550354,0.7636760473251343,0.7110531330108643,0.7529993057250977,0.7983587384223938,0.7371519804000854,0.7448646426200867,0.5254088044166565
bas,0.5049134492874146,0.40928953886032104,0.7022225856781006,0.4945085048675537,0.7462241053581238,0.7127954959869385,0.46026965975761414,0.5713242292404175,0.44124987721443176,0.6809681057929993,0.7888615727424622,0.5216960310935974,0.7021175622940063,0.8106456398963928,0.6023833751678467,0.6281406283378601,0.6820465922355652,0.5568107962608337,0.7426323294639587,0.4750051498413086
bbn,0.7669075727462769,0.7080727815628052,0.5684514045715332,0.6298741698265076,0.7923065423965454,0.6179803609848022,0.47535550594329834,0.6874029636383057,0.6483641266822815,0.7022322416305542,0.6975891590118408,0.7388133406639099,0.562053918838501,0.787639319896698,0.6613343954086304,0.6528378129005432,0.6766366958618164,0.7264900803565979,0.7155306339263916,0.7232087850570679
bbt,0.7961924076080322,0.703146755695343,0.728221595287323,0.753055989742279,0.6479323506355286,0.6401814818382263,0.6851751208305359,0.7100809216499329,0.6912406086921692,0.718759298324585,0.7722626328468323,0.6938691139221191,0.8011932373046875,0.7218409776687622,0.8049134016036987,0.343220978975296,0.7101616263389587,0.6630759835243225,0.7496311068534851,0.610184907913208
bcf,0.513109564781189,0.763158917427063,0.6897584199905396,0.4081416130065918,0.5496276021003723,0.7471511363983154,0.6026658415794373,0.5904843211174011,0.5084294080734253,0.768576443195343,0.47569039463996887,0.6859948039054871,0.7571909427642822,0.7613539099693298,0.5367357134819031,0.6756463050842285,0.7453460097312927,0.6793616414070129,0.7115120887756348,0.7077425718307495
bcg,0.7148450613021851,0.3856344521045685,0.7020655274391174,0.7421245574951172,0.616974949836731,0.7057783603668213,0.3644360899925232,0.7232818603515625,0.6954498291015625,0.4753001034259796,0.5361147522926331,0.6674402952194214,0.5835291743278503,0.6923444867134094,0.7182565331459045,0.5839852094650269,0.6229403614997864,0.55387282371521,0.5993496179580688,0.6154413223266602
bci,0.7589844465255737,0.7657385468482971,0.857465922832489,0.5381823778152466,0.838335394859314,0.8230751752853394,0.8505092859268188,0.7951035499572754,0.718719482421875,0.9091600775718689,0.8726294636726379,0.7899571657180786,0.6985598206520081,0.7693925499916077,0.880152702331543,0.6317888498306274,0.7843888998031616,0.5707074403762817,0.559455156326294,0.6861469745635986
bcj,0.6665968298912048,0.6747708916664124,0.6632567644119263,0.6418483257293701,0.7554978728294373,0.6089000105857849,0.7126281261444092,0.7256673574447632,0.7139884829521179,0.663183331489563,0.5836309194564819,0.7520871162414551,0.7553078532218933,0.7528856992721558,0.5653027892112732,0.567226767539978,0.6217536330223083,0.706278383731842,0.6566669940948486,0.7455247640609741
bcn,0.7615714073181152,0.6512543559074402,0.4976620674133301,0.6572970151901245,0.6976559162139893,0.6635503768920898,0.7261853218078613,0.674231231212616,0.6943033933639526,0.6171644330024719,0.713890016078949,0.720524787902832,0.8243610262870789,0.6440489888191223,0.7572274804115295,0.7478055953979492,0.6583192348480225,0.6258490085601807,0.7083457708358765,0.7083266973495483
bcw,0.6399886608123779,0.6360622644424438,0.6485592722892761,0.5087376236915588,0.6919251084327698,0.725988507270813,0.7676548957824707,0.7128219604492188,0.6189857721328735,0.7120615839958191,0.5064687728881836,0.7753869295120239,0.6606495380401611,0.6847491264343262,0.5159048438072205,0.6192322373390198,0.7096238136291504,0.8614505529403687,0.4992367625236511,0.7595347166061401
