left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
alt,0.054851865700437506,0.04445815073938575,0.06316251010721068,0.04178679378078776,0.041246298440604824,0.04478459793182791,0.06225725890340643,0.04933679471480477,0.04891180821619394,0.05324903969047277,0.0696938391971905,0.046643885476709404,0.05222821270109708,0.045675795316682276,0.04350800538247866,0.03970336126765836,0.04554460944209498,0.04996408621989695,0.051790673570285585,0.05120241320077392
alx,0.052341981676546606,0.04839601752376371,0.04811724696060983,0.05646742114925005,0.05331960738259441,0.04550412784471142,0.04169943856321346,0.049229560280271485,0.05698050003527521,0.047112704192626455,0.05697600397315147,0.04276004098439527,0.05209126570661644,0.060273995703438984,0.03966081330494814,0.044867696993957325,0.04677604001108024,0.05500723783719537,0.052681396109072895,0.04973690376728135
aly,0.04622578092245204,0.04951883749425359,0.04995878079259006,0.049542785596190214,0.04998812368569882,0.04683162559502101,0.0499712755477046,0.042730323998692685,0.05406310581810673,0.060384438371009874,0.043506198784858674,0.04818697150825156,0.051924461940159816,0.05425751636546223,0.06161907413859075,0.042339593786489,0.04744159806936899,0.047690688783044353,0.04745626751223339,0.05636255128982169
ama,0.04775147703627072,0.05100128274733774,0.049346809203099695,0.07097806059723673,0.04714048083851372,0.03842003930931609,0.04572253837031683,0.04826649474698165,0.0590159768408378,0.047600987853181974,0.04578954454975823,0.05268743093119796,0.04612793453330106,0.050273125205378626,0.04717022655189333,0.049466167231479084,0.045723881536632274,0.05306678148552591,0.05105129484814051,0.053399465583599946
amb,0.04751230654472861,0.047987133700928046,0.04365329934322993,0.045925444366588235,0.0549691661120576,0.10193246374313081,0.0445458909786961,0.045991604467953355,0.052429727334783016,0.044894675041825385,0.05038875826357429,0.051120682176341636,0.050860130672829656,0.04978126438254219,0.05265044404238232,0.03827694002986041,0.044162509058049026,0.047509375688308764,0.041578289711023966,0.04382989434116656
amd,0.06291281232587603,0.04960567196318557,0.05272928343855511,0.06740951598453034,0.042878678297425685,0.04063972222920045,0.04072515524307409,0.05413259556752996,0.045956616689125325,0.047656954247401684,0.04842046522535868,0.057185355487489695,0.052016108702566836,0.06518679683572139,0.04337445274397031,0.046499567590378675,0.051396798265099554,0.04158507931564154,0.04508273161555201,0.0446056382323171
amg,0.049064281896959126,0.04486342310711998,0.047194940135253376,0.047850251779132214,0.04593000691836526,0.05004155488215043,0.0542203396971572,0.0701289715656787,0.0435810797861413,0.048800822214714136,0.048345878693229684,0.04400116367046143,0.04731864343761183,0.05835577290186454,0.04414681904463425,0.042500613298495894,0.053317027728490805,0.06689410242298852,0.05099107451729827,0.042453232302253056
amh,0.047919283156120644,0.0511239825314805,0.05185398495844723,0.048300686280217955,0.05589363716463725,0.04659918520970469,0.05166449285205474,0.04643773013270326,0.060444304234094935,0.05242491120002971,0.05143199761583334,0.0442550381964704,0.044612042857003896,0.047519705075590675,0.04870478243509456,0.04550944599639046,0.04714965527166376,0.042768609988632314,0.06523388047146418,0.05015264437236541
amn,0.04376848858551571,0.042455688022336645,0.047115137210602516,0.05558803388094683,0.05145049034749534,0.047925931822038345,0.03917674528612636,0.03984049878487262,0.052273933901596355,0.04295356175953823,0.05207855783394211,0.0656065960303862,0.057247695378166895,0.053948235207122205,0.042996017632321366,0.05858308734884995,0.052203297184396584,0.05164366452290835,0.04623233855907368,0.056912000701763804
amq,0.047698254465918306,0.04217418592141543,0.05066999174654523,0.04798757026897959,0.04660003891017855,0.048827661275317465,0.04373335991937239,0.04513036014300396,0.0633137474189517,0.04740338046709019,0.03571527600908611,0.05455163018383606,0.05405012194880596,0.042908636866096556,0.04667467317261597,0.05427617037187334,0.05436158377109536,0.05442044699095013,0.06692850959165579,0.052574400557211805
aop,0.04881476653843933,0.04510033563638851,0.04089423485624033,0.04498248132483421,0.04960912209120579,0.06797963026969683,0.04550250446129483,0.04724442103451044,0.05508764155918504,0.044865157445399095,0.061225476855802714,0.06531023376569145,0.04333266999870716,0.04889476505823965,0.04709170235582999,0.041884655952409144,0.05376185397121473,0.04177606051921001,0.05589083102701965,0.05075145527868121
aoq,0.06526040797923006,0.052551948389521194,0.04198914179916251,0.04381478004240782,0.06473774247279329,0.05277944661564543,0.0488239010009653,0.04689189258914547,0.0470349127493561,0.050597813195305805,0.05385260897023996,0.04866152263341999,0.05034790818400398,0.0450006344895065,0.04490092683447452,0.04640339242563001,0.047553970803154016,0.05674043592955676,0.04336101953031773,0.048695593366163546
aoy,0.051281738771734565,0.05159221654978726,0.042145002788147166,0.05098568214824496,0.05895919905959857,0.0473224098666126,0.044277295781562476,0.051487795266179866,0.05562658842789723,0.047062760088409775,0.04481106562276145,0.057781708005270035,0.04687263006163278,0.06301168769759254,0.04353349836090571,0.04561279531635762,0.05658136860843928,0.04072723635529345,0.04735438995531489,0.05297293126825782
app,0.0416834657319447,0.05125789668704039,0.04294570092015109,0.05534352811588994,0.04470382892849443,0.07573073400179957,0.04220016297220425,0.06200861932831231,0.06442859142132758,0.04577136317019779,0.04715251240316901,0.04840442108256884,0.05376081539787561,0.044834428694485555,0.04405740016115609,0.04180980370925264,0.05058670973435965,0.043463072081871126,0.05255345185926636,0.04730349359863315
apx,0.056323405014189885,0.04488807294278665,0.054296384128718296,0.04998771406614403,0.05133778420179329,0.0465199685348741,0.05134506985562593,0.05545254934369948,0.05152900541095328,0.0498208211707438,0.05465555214384073,0.04388278108711681,0.049153551520061046,0.046732097091308294,0.052035840483021005,0.045174166608859014,0.048104577545422814,0.0460726750783052,0.052247717794547364,0.05044026597798904
aqd,0.051725746381806596,0.04150524644719813,0.05049942997520502,0.048673783676205076,0.04244756357083268,0.04832630520825161,0.04450612672585404,0.07457666337913928,0.058902093657113776,0.052852914063097035,0.0561693511701502,0.0432442381186884,0.04671838302870386,0.05122316255080915,0.05419723998824512,0.03972649452388452,0.04564627465447418,0.042817911104399795,0.05799645623515384,0.04824461554078751
aqt,0.04722638706012939,0.053639634098810285,0.05527778469250685,0.05215884727622646,0.04796559944193538,0.04661885836729317,0.04838029302609923,0.04730408591440898,0.058009510668082985,0.049958544264274554,0.049609947836947145,0.05060955322558752,0.05323305092345654,0.04136020207854,0.054295180125768325,0.051335227959747494,0.04735982689637406,0.05692300601783099,0.042513387847566635,0.04622107227841389
ara,0.04531714302354929,0.047506834697417406,0.05092684553156987,0.04571251818743898,0.04532692155931985,0.05116894472121591,0.060909531761436896,0.0666772807389243,0.04337315563535886,0.05329898443181589,0.05116270987756761,0.039988022762481985,0.06364674953494184,0.04896010612486352,0.04356713347779145,0.05528947554134112,0.043694438086357715,0.04990092228942683,0.044815215304309805,0.04875706671287089
arq,0.04340350965822941,0.05247670873974576,0.05609979618973963,0.04656879904417431,0.04093562182392985,0.043425023637348514,0.0463740669696118,0.046462716453462755,0.055409150907121174,0.05045545384352839,0.05349618765673889,0.043964053065223566,0.05499722032574608,0.04590747315670169,0.04475420486009747,0.06621244136872285,0.0427044225549042,0.05401742596629439,0.058536596417777566,0.05379912736090159
aru,0.046180333997783575,0.0600656986082533,0.046680247600062036,0.0437040792272521,0.04362513910795601,0.04612505801533692,0.04434265313543905,0.06142264766348558,0.04212844173582671,0.05236769647988781,0.047861634351938846,0.05662020776850989,0.053038782030614226,0.04285811208872542,0.05674868442486616,0.07381811782624945,0.04612114965063968,0.051611704047901844,0.04577378256383242,0.03890582967543894
asf,0.05973079268924919,0.03990846083252142,0.0691737027530437,0.04626702233707728,0.04801939129469844,0.05035287235586752,0.05078946342371687,0.045276534192227144,0.052247283664069485,0.055914654038121125,0.05880483718258035,0.04449586498939156,0.04560632227159555,0.04285577439383625,0.06037620456070755,0.04199484054394721,0.04390166920012141,0.04382656819602591,0.051486393258317255,0.048971347822884745
ass,0.047916438309276624,0.04439129221848325,0.04576636082857106,0.04250714241592013,0.043773546195946006,0.05449739190665607,0.05566196575737942,0.05212939527535063,0.04190100276992399,0.05092759738209252,0.04774503100031844,0.05098886551747955,0.05179656005787326,0.05389866214948673,0.0528417260036652,0.048602129080738896,0.052467170108625664,0.04696985391787004,0.04590724368916878,0.06931062541517388
ate,0.03794287885288195,0.04760696731376918,0.056186482047486615,0.055400317833172424,0.05626219413433787,0.043038758297635815,0.04215222566771298,0.04689286115766913,0.044038643146488574,0.04873919414540777,0.04588257776715421,0.053880393045680694,0.06420657408449335,0.06020215127761926,0.0427449813207814,0.06623681544888768,0.04232035998441078,0.05810875445349334,0.042911619777456174,0.045245250243460884
atf,0.052978047862615105,0.04322427498135077,0.04918883673302169,0.04985475040044578,0.04568562663769945,0.04188129701509889,0.041298588417651966,0.05204217915919604,0.049000014782684835,0.04493814186046329,0.04963511615113089,0.045182213670974775,0.04398393067955735,0.05846528632601804,0.04101286545095208,0.04472006097653394,0.044821339378427735,0.04793062796668087,0.10407411946543249,0.05008268208406405
atj,0.04264612511402127,0.04393646572254496,0.05058578567563902,0.04457251532165584,0.045949007873100134,0.055255944370997456,0.04671717603389713,0.04863891949992058,0.060630183919948566,0.05153670747773004,0.05034651861253575,0.047146493073666994,0.07689657475012797,0.03879924898560578,0.04133836618531631,0.04512832082367619,0.042942577713285544,0.05665448684166557,0.051114727065686434,0.05916385493897853
atv,0.048979129393220515,0.06661598457411567,0.058306267143928385,0.04247243156881184,0.043792258513000545,0.04097981930115844,0.04015240751752302,0.04622070801304597,0.05469741724500911,0.05141252720416687,0.07249946546580838,0.04015201897668417,0.03943609794409589,0.08060683389730443,0.0392159535063094,0.04625503189913799,0.042848448186870294,0.05201754404964999,0.05026161177887258,0.04307804382128649
auc,0.0967721413597412,0.04159536565517275,0.04076504924553887,0.04701014937477048,0.05029492570476194,0.05140854844539275,0.04604568513707361,0.042807647414589686,0.0461559562580992,0.047780612180164356,0.042236946773073825,0.0581509506017,0.04581669449053139,0.04123325826040209,0.04356088611756539,0.042821626603716995,0.05314629137770842,0.0543232258295844,0.04384142615864144,0.06423261301177141
aul,0.06607527754583124,0.04289330000092691,0.05136693213033006,0.04737840916682642,0.03937064198814555,0.04029957459704699,0.05695438264180559,0.04245377704648304,0.044679888075357395,0.05712823700356346,0.04760280166233724,0.04615621579283942,0.0460095983123947,0.08202857263972874,0.05170022079040184,0.05333345327492624,0.04999656453093712,0.04099706030244811,0.04263115675126482,0.050943935746405065
avp,0.045194111010712974,0.04961082936602476,0.05642157001777603,0.04724010315594664,0.04027280531403258,0.04334617993967443,0.050986441732094434,0.05035915299896576,0.0567690243169717,0.0433260044998264,0.04808097918141486,0.052326458662494475,0.04978798935059235,0.05491355465004947,0.07185484549245953,0.051292038053017464,0.05312430880166865,0.049186906093442936,0.04096217489009929,0.04494452247273524
awk,0.04329136766179052,0.05162604373974638,0.051258177673512186,0.0499000874059069,0.05691955936955462,0.04927221305467082,0.03956070434924596,0.047396131361034766,0.05674067169474299,0.04591172224561989,0.04978271196056757,0.047794918606773186,0.06006081373270671,0.043602873244120065,0.0513335485940812,0.06792014972560498,0.05252385893990663,0.04403015866205383,0.04830647928040427,0.04276780869795646
awp,0.043214669017524826,0.05677699839935552,0.049948199976441635,0.046966422135277824,0.04524433752570095,0.0582069570349307,0.04591259657084704,0.05289283117766709,0.059697761714680546,0.04763939263167061,0.05306378544175831,0.05087872616521893,0.045259787141087186,0.04760601803242103,0.05606453611249725,0.05162544947095777,0.04889718572961676,0.04156128792488978,0.05012443169126888,0.048418626106187225
awu,0.04576312242511848,0.04973213083408357,0.04789248327694035,0.06591661591739684,0.05930297620446238,0.05169564273148013,0.04948042663880121,0.049444624016226096,0.046933825703496454,0.049698508810309114,0.05123583968832815,0.06000750091659798,0.04176541077142796,0.04692794759729943,0.04725973753229913,0.04417312786313814,0.049044325188123516,0.048382007071589704,0.04768004432686203,0.04766370248601924
axn,0.05004381445922405,0.0501072993221764,0.05151999007618021,0.04905145874578798,0.045294535931792675,0.04434301183128762,0.0428675084704031,0.05710728599890838,0.05687016452630185,0.0717037642365671,0.04148756272936826,0.040429125624142706,0.04489998407244093,0.04965479508735408,0.045983368536056196,0.039832953009723365,0.05643896540439909,0.0582381050624042,0.047340854985683224,0.056785451889798576
axo,0.03864335067155612,0.05042598865565653,0.04767119934294601,0.03954781298701459,0.0511926045202884,0.043744391651488,0.05031139617370192,0.04710312255779703,0.04258576154000301,0.04299560289476639,0.05009598433400835,0.0525085682694937,0.047903605551735375,0.03948021981226351,0.04513845933316947,0.07049907287199138,0.05385455591539658,0.06376768159546291,0.07768787103881196,0.04484275028244881
axp,0.04803543282635618,0.04802024606813418,0.04535448491122243,0.0547102314727055,0.05588621655430885,0.08252236193383537,0.0551907664860669,0.054012418170478436,0.03869965843517783,0.04816708638230166,0.04411518627382876,0.046367104250926404,0.05149512050705977,0.0491760437414925,0.041773318138404014,0.05883579250820786,0.046344637019041436,0.040437054721712114,0.04467694269902102,0.046179896899718756
ayc,0.04996323030078491,0.049008646297719394,0.05664243284385039,0.05611100031648922,0.04349323040731562,0.044768512702025566,0.037368305685988215,0.062120541570744855,0.03770811673543669,0.04687310673429502,0.07138052972873114,0.04461720952340169,0.05049018635604869,0.07057824213258575,0.06231645051844046,0.04111986963957623,0.0433228844437123,0.038307787482206486,0.044980920100864255,0.048828796479783124
ayg,0.04127861973075742,0.054696764720064836,0.045546143119250634,0.058522637870944395,0.04756791679502875,0.04742341460481825,0.047606791051629536,0.05612883551395892,0.04407203169651466,0.04327704781587324,0.04967362241024194,0.054417465495661156,0.046971262572189754,0.0427003092994777,0.05383792441852251,0.04557479833465089,0.04641568670687243,0.06251105057852957,0.04992457791570018,0.06185309934931325
azb,0.05410111831863001,0.04681443430059491,0.04545840750850695,0.052575205909150394,0.07459554677280517,0.0675666920718856,0.04555175416468382,0.04414229978083833,0.049333325001205304,0.048181882266186665,0.04158607778214109,0.043658154907556715,0.052968368894364216,0.055848894309294406,0.04665877538354544,0.04233471805520227,0.04724016879380841,0.05636412447033634,0.04322483626815526,0.04179521504110871
azo,0.057309553300314016,0.04273256776417118,0.045120615968559666,0.04158557419743091,0.0445791791118251,0.06099235357144481,0.046657462293020625,0.05815192765855548,0.0550208510069479,0.042941310510530475,0.054612509334700965,0.04583427904413229,0.05465597347022429,0.04400286331137128,0.04414275706729421,0.04316010085998856,0.061444759120627176,0.05749660813277803,0.051486033902321406,0.04807272037376157
ban,0.05622520452889916,0.04577744520118142,0.051129037514792315,0.050190282516166966,0.05379120926149952,0.05271749633081502,0.04122022781619636,0.049132569019812916,0.0471558290469849,0.05787096884127871,0.042193970416295606,0.04473512125897129,0.05360543935593536,0.05832315880643382,0.05713521145749743,0.055186709016611886,0.05225625880749686,0.04759080612516008,0.04021839648886122,0.043544658189109305
bao,0.04234835982718996,0.05259686215236839,0.044059352085418724,0.049537945119751306,0.05443274629164128,0.051335595396517136,0.04582751783102306,0.0470670235173745,0.047338996476176204,0.06213150045797021,0.039799580243644044,0.05230625554237933,0.05127508559306334,0.042736007890873125,0.051298392295661265,0.05649042240968907,0.04445254746840507,0.05700898477550654,0.050154712512286856,0.05780211211306058
bar,0.051675557678850625,0.04766602463392107,0.0514178462920859,0.04520395974528166,0.050383096566215854,0.06928534466803503,0.053890658800856216,0.047484158468114546,0.04755391504913994,0.04902858554615418,0.0463539104751785,0.047390307203840784,0.047805930143979145,0.045211556805073674,0.043511005975506105,0.04590105497025725,0.06135081511737202,0.058389311543119965,0.046318288571911975,0.044178671745105626
bas,0.051745307790678624,0.0496695577658589,0.05321687931749136,0.04188912586967199,0.049883599015148786,0.0471881019292226,0.044000512949607926,0.054361149419931705,0.0705314222591097,0.04732410153687398,0.046237833278903094,0.05808615880485333,0.043480041376929,0.05269878142487477,0.04375395245577049,0.04633074319779809,0.047803639067345055,0.055773036675002594,0.052699501103321306,0.04332655476160672
bbn,0.05600968625599745,0.04883223576335368,0.05970583831376378,0.054887543355161064,0.0514040578165647,0.05193630382046795,0.0487589566197326,0.04010660105439551,0.045325379038816296,0.0506077917911293,0.04258891407080185,0.04604619233776241,0.04114507530562738,0.05373601165194886,0.045583881838371865,0.05254699019773121,0.05600614557743305,0.04874898205142038,0.05931284896046292,0.04671056417905783
bbt,0.04361021902805242,0.05076633969321655,0.03933081328435607,0.052206966839084074,0.044428714863584136,0.04306219687234533,0.048265353515621535,0.04587184149805166,0.05221845268663458,0.05089734493412343,0.0890098277714474,0.0439552250620347,0.0524528626107503,0.043919527556563594,0.05465525731515926,0.053813645023408484,0.04036940132106806,0.046506107317074746,0.05964242305904116,0.04501747974838262
bcf,0.04156113454201065,0.04165802190196174,0.04580340135895859,0.04328426182336814,0.040690777115698656,0.043361267102413274,0.05787451904053042,0.0475555210569826,0.04349941491441667,0.042667733009221206,0.09618415465063729,0.03967609771237654,0.058148240369847094,0.04571380446904008,0.0471718197508347,0.06737905664892532,0.04303745166804534,0.052455433603547146,0.059633715906882594,0.04264417335430206
bcg,0.0531608948499339,0.04438867799737645,0.0506104034815644,0.049450853584161014,0.04893853408477648,0.048774197687618925,0.05032219005840282,0.04860705033361917,0.05183313454179709,0.04359239309023959,0.05972904915096317,0.054130026127513664,0.05107025217790959,0.04686959008972353,0.048228712496776904,0.05695617878006114,0.04874312716488077,0.05124841823775324,0.04768680047558088,0.045659515589347235
bci,0.05168567410648038,0.05232614131476403,0.05501821583632072,0.051058587991035034,0.04901119942064046,0.044150206113066914,0.04699668146828151,0.03943645335515294,0.040483201472589436,0.044473280033376646,0.05317965942678918,0.04891564339791793,0.04342780428047769,0.05884178092853415,0.050816863472743924,0.045709120190133366,0.04402412884751237,0.08302718720633605,0.0550208903545883,0.04239728078325904
bcj,0.054182326816313416,0.0502670927170161,0.04640573867818045,0.05741748096079616,0.04529817625705508,0.0586908795776031,0.0575996098038973,0.04066532393610653,0.04309954999153485,0.06280406105333187,0.051391357212982526,0.05446386573484093,0.05374762381342256,0.044723724017802315,0.041673611728979924,0.03978041973096511,0.05936379915271787,0.04748427428258833,0.04591893302301926,0.045022151510846375
bcn,0.03908587380823912,0.03999812835298867,0.04787831812311293,0.05298195930624955,0.0473839951902294,0.04841750318492138,0.05674495484130029,0.042845449601159116,0.05232032925017377,0.04536201714891272,0.04147328232195301,0.04459440662388458,0.07439685416484144,0.05525132984040385,0.055203656842497825,0.04974457666935469,0.0562584432317121,0.051891223984707385,0.045709772932092205,0.05245792458126594
